repo_name,file_path,file_name,extension,additions,deletions
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/TextMarkTransformTest.kt,TextMarkTransformTest.kt,kt,135.0,21.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/FacetedPlotLayout.kt,FacetedPlotLayout.kt,kt,133.0,69.0
lets-plot,python-package-build/build.gradle.kts,build.gradle.kts,kts,131.0,32.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/Option.kt,Option.kt,kt,131.0,8.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/data/Barley.kt,Barley.kt,kt,131.0,0.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/formatting/number/NumberInfo.kt,NumberInfo.kt,kt,130.0,130.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/config/ThemeConfig.kt,ThemeConfig.kt,kt,129.0,64.0
lets-plot,commons/src/jvmTest/kotlin/org/jetbrains/letsPlot/commons/intern/typedGeometry/algorithms/GeometryTests.kt,GeometryTests.kt,kt,129.0,25.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/front/GuideOptionsConfigTest.kt,GuideOptionsConfigTest.kt,kt,128.0,3.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/front/tiles/SimplePlotGeomTiles.kt,SimplePlotGeomTiles.kt,kt,127.0,127.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/back/transform/bistro/waterfall/Option.kt,Option.kt,kt,125.0,61.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/PlotInteractor.kt,PlotInteractor.kt,kt,124.0,122.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/facet/FacetGrid.kt,FacetGrid.kt,kt,123.0,67.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/AreaMarkTransformTest.kt,AreaMarkTransformTest.kt,kt,123.0,5.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/config/SeriesAnnotationTypeTest.kt,SeriesAnnotationTypeTest.kt,kt,121.0,8.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/front/tiles/FacetedPlotGeomTilesBuilder.kt,FacetedPlotGeomTilesBuilder.kt,kt,121.0,0.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/tools/DefaultToolbarController.kt,DefaultToolbarController.kt,kt,120.0,16.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/formatting/number/FormatNotationUtil.kt,FormatNotationUtil.kt,kt,118.0,5.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/AbstractScale.kt,AbstractScale.kt,kt,116.0,118.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/PanGeomFeedback.kt,PanGeomFeedback.kt,kt,116.0,68.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/TraceableMapWrapper.kt,TraceableMapWrapper.kt,kt,115.0,0.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/PlotSvgComponent.kt,PlotSvgComponent.kt,kt,114.0,72.0
lets-plot,plot-livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/livemap/DataPointsConverter.kt,DataPointsConverter.kt,kt,111.0,52.0
lets-plot,docs/f-23f/geom_spoke.ipynb,geom_spoke.ipynb,ipynb,107.0,34.0
lets-plot,jvm-package/jvm-publish-common/build.gradle.kts,build.gradle.kts,kts,107.0,4.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/CoordinateSystemTransformTest.kt,CoordinateSystemTransformTest.kt,kt,107.0,0.0
lets-plot,platf-jfx-swing/build.gradle.kts,build.gradle.kts,kts,104.0,125.0
lets-plot,jvm-package/jvm-publish-batik/build.gradle.kts,build.gradle.kts,kts,104.0,4.0
lets-plot,jvm-package/jvm-publish-gis/build.gradle.kts,build.gradle.kts,kts,104.0,4.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/ComponentTransientState.kt,ComponentTransientState.kt,kt,103.0,47.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/ScaleTest.kt,ScaleTest.kt,kt,103.0,0.0
lets-plot,python-package/lets_plot/plot/guide.py,guide.py,py,102.0,16.0
lets-plot,plot-base/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/breaks/NumberTickFormatTest.kt,NumberTickFormatTest.kt,kt,101.0,69.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/WheelZoomFeedback.kt,WheelZoomFeedback.kt,kt,100.0,52.0
lets-plot,jvm-package/jvm-publish-jfx/build.gradle.kts,build.gradle.kts,kts,100.0,3.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/Curve.kt,Curve.kt,kt,99.0,99.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/BreaksDataTest.kt,BreaksDataTest.kt,kt,98.0,98.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/guide/GridComponentTest.kt,GridComponentTest.kt,kt,98.0,5.0
lets-plot,platf-batik/src/jvmTest/kotlin/org/jetbrains/letsPlot/batik/plot/util/BatikPlotComponentTest.kt,BatikPlotComponentTest.kt,kt,98.0,4.0
lets-plot,platf-w3c/src/jsTest/kotlin/org/jetbrains/letsPlot/platf/w3c/jsObject/JsObjectFromMapTest.kt,JsObjectFromMapTest.kt,kt,97.0,21.0
lets-plot,platf-w3c/src/jsTest/kotlin/org/jetbrains/letsPlot/platf/w3c/jsObject/JsDynamicToAnyTest.kt,JsDynamicToAnyTest.kt,kt,97.0,0.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/PolarHeatmap.kt,PolarHeatmap.kt,kt,95.0,0.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/tools/res/ToolbarIcons.kt,ToolbarIcons.kt,kt,94.0,51.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/back/transform/bistro/waterfall/WaterfallUtilTest.kt,WaterfallUtilTest.kt,kt,94.0,29.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/LineTypes.kt,LineTypes.kt,kt,94.0,0.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/sampling/method/VertexSampling.kt,VertexSampling.kt,kt,93.0,69.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/defaultTheme/values/ThemeValuesBase.kt,ThemeValuesBase.kt,kt,93.0,27.0
lets-plot,plot-base/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/base/render/svg/RichTextTermTest.kt,RichTextTermTest.kt,kt,93.0,0.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/LegendBoxesLayoutUtil.kt,LegendBoxesLayoutUtil.kt,kt,92.0,31.0
lets-plot,js-package/src/jsMain/kotlin/SizingPolicyAdapter.kt,SizingPolicyAdapter.kt,kt,91.0,91.0
lets-plot,python-package/lets_plot/plot/expand_limits_.py,expand_limits_.py,py,91.0,13.0
lets-plot,python-package/test/plot/test_issue901.py,test_issue901.py,py,91.0,0.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/commons/geometry/VisvalingamWhyattSimplification.kt,VisvalingamWhyattSimplification.kt,kt,90.0,94.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/front/tiles/SimplePlotGeomTilesBuilder.kt,SimplePlotGeomTilesBuilder.kt,kt,90.0,90.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/plotson/Util.kt,Util.kt,kt,90.0,13.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/CrossBarGeom.kt,CrossBarGeom.kt,kt,89.0,111.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/back/PlotConfigBackend.kt,PlotConfigBackend.kt,kt,89.0,1.0
lets-plot,demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/tools/ScatterToolsBatik.kt,ScatterToolsBatik.kt,kt,87.0,0.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/SpokeGeom.kt,SpokeGeom.kt,kt,86.0,122.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/MouseWheelInteraction.kt,MouseWheelInteraction.kt,kt,86.0,12.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/Fonts.kt,Fonts.kt,kt,86.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/front/SpecOverrideUtil.kt,SpecOverrideUtil.kt,kt,85.0,2.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/config/LookupStrategyOnMultilayerPlotTest.kt,LookupStrategyOnMultilayerPlotTest.kt,kt,85.0,0.0
lets-plot,platf-awt/src/jvmMain/kotlin/org/jetbrains/letsPlot/awt/plot/component/ResizeHook.kt,ResizeHook.kt,kt,84.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/RuleMarkConverter.kt,RuleMarkConverter.kt,kt,83.0,83.0
lets-plot,devdocs/misc/ADR_Intractive.md,ADR_Intractive.md,md,83.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/front/GeomInteractionUtil.kt,GeomInteractionUtil.kt,kt,81.0,40.0
lets-plot,python-package/test/plot/test_guides.py,test_guides.py,py,81.0,0.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/api/PathLayerBuilder.kt,PathLayerBuilder.kt,kt,80.0,61.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/plotson/StatOptions.kt,StatOptions.kt,kt,80.0,18.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/config/TooltipTestUtil.kt,TooltipTestUtil.kt,kt,79.0,108.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/LegendOptions.kt,LegendOptions.kt,kt,79.0,43.0
lets-plot,python-extension/build.gradle.kts,build.gradle.kts,kts,79.0,18.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/config/GuideConfig.kt,GuideConfig.kt,kt,78.0,68.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/util/RectanglesHelper.kt,RectanglesHelper.kt,kt,78.0,25.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/TextGeom.kt,TextGeom.kt,kt,77.0,57.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/VegaConfig.kt,VegaConfig.kt,kt,76.0,29.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/context/PlotTilesInteractionContext.kt,PlotTilesInteractionContext.kt,kt,76.0,15.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/TextAndLabelCheckOverlap.kt,TextAndLabelCheckOverlap.kt,kt,75.0,0.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/tiles/SimplePlotGeomTiles.kt,SimplePlotGeomTiles.kt,kt,73.0,8.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/LatexElements.kt,LatexElements.kt,kt,72.0,2.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/util/VecUtil.kt,VecUtil.kt,kt,71.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/front/tiles/PlotGeomTilesBuilder.kt,PlotGeomTilesBuilder.kt,kt,71.0,0.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/BarGeom.kt,BarGeom.kt,kt,70.0,292.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/toolbox/PlotToolbox.kt,PlotToolbox.kt,kt,70.0,98.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/typedGeometry/algorithms/Geometry.kt,Geometry.kt,kt,70.0,28.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/tools/FigureModelHelper.kt,FigureModelHelper.kt,kt,69.0,1.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/breaks/LinearBreaksHelper.kt,LinearBreaksHelper.kt,kt,68.0,26.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/coord/CoordinatesMapper.kt,CoordinatesMapper.kt,kt,67.0,43.0
lets-plot,platf-w3c/src/jsMain/kotlin/org/jetbrains/letsPlot/platf/w3c/jsObject/JsObjectFromMap.kt,JsObjectFromMap.kt,kt,67.0,19.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/defaultTheme/DefaultLegendTheme.kt,DefaultLegendTheme.kt,kt,67.0,16.0
lets-plot,datamodel/src/commonTest/kotlin/org/jetbrains/letsPlot/datamodel/svg/dom/SvgUtilTest.kt,SvgUtilTest.kt,kt,67.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/VegaOption.kt,VegaOption.kt,kt,66.0,19.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/LineMarkTransformTest.kt,LineMarkTransformTest.kt,kt,66.0,5.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/PointMarkTransformTest.kt,PointMarkTransformTest.kt,kt,66.0,5.0
lets-plot,demo/plot-browser/build.gradle.kts,build.gradle.kts,kts,66.0,3.0
lets-plot,plot-livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/livemap/DataPointLiveMapAesthetics.kt,DataPointLiveMapAesthetics.kt,kt,65.0,28.0
lets-plot,python-package/lets_plot/plot/stat.py,stat.py,py,65.0,22.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/tools/ToolSpecs.kt,ToolSpecs.kt,kt,65.0,5.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/formatting/number/Arithmetic.kt,Arithmetic.kt,kt,65.0,0.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/frame/SquareFrameOfReferenceProvider.kt,SquareFrameOfReferenceProvider.kt,kt,64.0,192.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/render/linetype/NamedLineType.kt,NamedLineType.kt,kt,64.0,20.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/GeomProviderFactory.kt,GeomProviderFactory.kt,kt,64.0,18.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/util/Padding.kt,Padding.kt,kt,64.0,0.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/commons/geometry/PolylineSimplifier.kt,PolylineSimplifier.kt,kt,63.0,33.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/coord/CoordProviderBase.kt,CoordProviderBase.kt,kt,62.0,30.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/config/EdgeCasesTest.kt,EdgeCasesTest.kt,kt,61.0,16.0
lets-plot,demo/plot/src/jvmBrowserMain/kotlin/demo/plot/browser/tools/ScatterToolsBrowser.kt,ScatterToolsBrowser.kt,kt,61.0,1.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/TestingPlotContext.kt,TestingPlotContext.kt,kt,60.0,59.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/AsDiscrete.kt,AsDiscrete.kt,kt,60.0,21.0
lets-plot,python-package/lets_plot/export/ggsave_.py,ggsave_.py,py,60.0,18.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/tiles/FacetedPlotGeomTiles.kt,FacetedPlotGeomTiles.kt,kt,60.0,11.0
lets-plot,python-package/lets_plot/plot/ggtb_.py,ggtb_.py,py,60.0,4.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/MouseDoubleClickInteraction.kt,MouseDoubleClickInteraction.kt,kt,58.0,0.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/breaks/NumericBreakFormatter.kt,NumericBreakFormatter.kt,kt,57.0,62.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/Converter.kt,Converter.kt,kt,57.0,57.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/defaultTheme/values/ThemeOption.kt,ThemeOption.kt,kt,57.0,15.0
lets-plot,plot-base/src/commonTest/kotlin/org/jetbrains/letsPlot/core/plot/base/stat/BinStatUtilTest.kt,BinStatUtilTest.kt,kt,57.0,2.0
lets-plot,platf-batik/src/jvmMain/kotlin/org/jetbrains/letsPlot/batik/plot/util/BatikMapperComponentHelper.kt,BatikMapperComponentHelper.kt,kt,56.0,25.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/plotson/LayerOptions.kt,LayerOptions.kt,kt,56.0,10.0
lets-plot,plot-base/src/commonTest/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/LinesHelperWithGeoProjectionTest.kt,LinesHelperWithGeoProjectionTest.kt,kt,56.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/back/transform/bistro/waterfall/DataFrameEx.kt,DataFrameEx.kt,kt,56.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/RectMarkConverter.kt,RectMarkConverter.kt,kt,55.0,55.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/GeomMeta.kt,GeomMeta.kt,kt,55.0,34.0
lets-plot,python-package/lets_plot/plot/geom_livemap_.py,geom_livemap_.py,py,55.0,13.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/Arrows.kt,Arrows.kt,kt,55.0,0.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/coord/TransformedCoordinateSystem.kt,TransformedCoordinateSystem.kt,kt,55.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/ErrorBandMarkConverter.kt,ErrorBandMarkConverter.kt,kt,54.0,54.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/PlotConfigUtil.kt,PlotConfigUtil.kt,kt,54.0,33.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/InteractionUtil.kt,InteractionUtil.kt,kt,54.0,13.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/formatting/string/WordWrapper.kt,WordWrapper.kt,kt,53.0,8.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/layout/Thickness.kt,Thickness.kt,kt,53.0,4.0
lets-plot,plot-base/src/commonTest/kotlin/org/jetbrains/letsPlot/core/plot/base/FormatterUtilTest.kt,FormatterUtilTest.kt,kt,53.0,4.0
lets-plot,platf-jfx-swing/src/jvmMain/kotlin/org/jetbrains/letsPlot/jfx/mapping/svg/SvgTextElementMapper.kt,SvgTextElementMapper.kt,kt,52.0,33.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/geometry/Padding.kt,Padding.kt,kt,51.0,51.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/vegalite/ErrorBarMarkConverter.kt,ErrorBarMarkConverter.kt,kt,51.0,51.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/InteractionTarget.kt,InteractionTarget.kt,kt,51.0,37.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/tools/FigureModelOptions.kt,FigureModelOptions.kt,kt,51.0,36.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/DiscreteScale.kt,DiscreteScale.kt,kt,51.0,34.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/FormatterUtil.kt,FormatterUtil.kt,kt,51.0,14.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/tiles/TestingPlotGeomTiles.kt,TestingPlotGeomTiles.kt,kt,51.0,5.0
lets-plot,platf-awt/src/jvmMain/kotlin/org/jetbrains/letsPlot/awt/plot/component/PlotPanel.kt,PlotPanel.kt,kt,50.0,97.0
lets-plot,demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/PlotSpecDebugger.kt,PlotSpecDebugger.kt,kt,50.0,14.0
lets-plot,demo/plot-jvm/build.gradle.kts,build.gradle.kts,kts,50.0,1.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/util/PlotSizeHelper.kt,PlotSizeHelper.kt,kt,50.0,1.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/context/MouseDragInteractionContext.kt,MouseDragInteractionContext.kt,kt,50.0,0.0
lets-plot,platf-jfx-swing/src/jvmMain/kotlin/org/jetbrains/letsPlot/jfx/mapping/svg/TextLine.kt,TextLine.kt,kt,49.0,21.0
lets-plot,demo/livemap-jvm/build.gradle.kts,build.gradle.kts,kts,49.0,1.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/formatting/number/FormattedNumber.kt,FormattedNumber.kt,kt,48.0,0.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/axis/AxisLayouter.kt,AxisLayouter.kt,kt,47.0,39.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/stat/BinStat.kt,BinStat.kt,kt,47.0,17.0
lets-plot,commons/src/commonTest/kotlin/org/jetbrains/letsPlot/commons/formatting/number/NumberFormatTypeFTest.kt,NumberFormatTypeFTest.kt,kt,47.0,2.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/GuideOptionsList.kt,GuideOptionsList.kt,kt,47.0,1.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/util/MonolithicCommon.kt,MonolithicCommon.kt,kt,46.0,25.0
lets-plot,python-package/lets_plot/plot/subplots.py,subplots.py,py,46.0,18.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/ColorBarOptions.kt,ColorBarOptions.kt,kt,46.0,16.0
lets-plot,plot-base/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/base/stat/BinStatTest.kt,BinStatTest.kt,kt,46.0,12.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/aes/AesScaling.kt,AesScaling.kt,kt,46.0,4.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/HLineGeom.kt,HLineGeom.kt,kt,45.0,68.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/BoxplotGeom.kt,BoxplotGeom.kt,kt,45.0,49.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/TooltipFormatting.kt,TooltipFormatting.kt,kt,45.0,39.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/BarAnnotations.kt,BarAnnotations.kt,kt,45.0,24.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/context/DataBoundsFix.kt,DataBoundsFix.kt,kt,45.0,14.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/VLineGeom.kt,VLineGeom.kt,kt,44.0,67.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/layout/VerticalTooltipLayoutTest.kt,VerticalTooltipLayoutTest.kt,kt,44.0,2.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/loc/LayerTargetLocator.kt,LayerTargetLocator.kt,kt,43.0,63.0
